eap,parameter
3.27360424186,ability[105]
3.39797606572,ability[106]
3.82409417309,ability[107]
3.70654094547,ability[108]
3.8322720328,ability[109]
3.55054433594,ability[110]
3.83837783031,ability[111]
3.37136444522,ability[112]
3.89980276981,ability[113]
3.75290377985,ability[114]
3.53919493718,ability[115]
3.41010819718,ability[116]
3.60292290107,ability[117]
3.49395291788,ability[118]
3.35875878569,ability[119]
3.7554182148,ability[120]
3.73401533825,ability[121]
3.55153291094,ability[122]
3.95340179472,ability[123]
3.60369444024,ability[124]
3.65509770833,ability[125]
2.92906791258,ability[126]
3.51333231339,ability[127]
3.62016040914,ability[128]
2.98519610092,ability[129]
2.68173434965,ability[130]
3.5374317756,ability[131]
3.98718444273,ability[132]
3.34734082941,ability[133]
3.39192988447,ability[134]
3.40478469445,ability[135]
3.40634657497,ability[136]
3.43638603851,ability[137]
3.55764720481,ability[138]
3.35564422797,ability[139]
3.89473727169,ability[140]
3.40627630474,ability[141]
3.19259434683,ability[142]
3.36683379863,ability[143]
3.40758551881,ability[144]
3.52606629324,ability[145]
3.40857725006,ability[146]
3.35819291385,ability[147]
3.4066667089,ability[148]
3.10741620263,ability[149]
3.43697186938,ability[150]
3.3712873897,ability[151]
3.37980208542,ability[152]
3.64724342785,ability[153]
3.84518435929,ability[154]
3.62260227627,ability[155]
3.4424901793,ability[156]
3.12353254382,ability[157]
3.85405255488,ability[158]
3.79547589294,ability[159]
3.49232631642,ability[160]
3.22772952368,ability[161]
3.3038697347,ability[162]
3.12518883152,ability[163]
3.20437266735,ability[164]
3.78522193587,ability[165]
3.89503991909,ability[166]
3.41071371261,ability[167]
3.20684514092,ability[168]
2.78477358745,ability[169]
3.9094145047,ability[170]
3.29646934102,ability[171]
3.8483352033,ability[172]
3.34849800458,ability[173]
3.75611963966,ability[174]
3.48796145269,ability[175]
3.62572133987,ability[176]
3.46551236331,ability[177]
3.30798993641,ability[178]
3.40328495375,ability[179]
3.24875026283,ability[180]
3.5271587034,ability[181]
3.53746693968,ability[182]
3.19120892086,ability[183]
3.1887425163,ability[184]
3.86969150844,ability[185]
3.29546685165,ability[186]
3.2840066566,ability[187]
3.06752455814,ability[188]
3.35114660843,ability[189]
3.36875766744,ability[190]
3.34174906168,ability[191]
3.90701275554,ability[192]
3.44437628225,ability[193]
2.43293215221,ability[194]
2.89277139196,ability[195]
3.16743778212,ability[196]
3.45070927871,ability[197]
3.3701671638,ability[198]
3.12506451312,ability[199]
3.28351674005,ability[200]
3.10426200077,ability[201]
3.40430982129,ability[202]
3.39642161457,ability[203]
3.39209095619,ability[204]
1.58745048109,ability[205]
2.9156995777,ability[206]
2.87268148244,ability[207]
3.32069718968,ability[208]
2.85976495535,ability[209]
3.14421821362,ability[210]
3.32072262617,ability[211]
3.44033890081,ability[212]
3.31025396956,ability[213]
3.67092138699,ability[214]
3.27127506056,ability[215]
3.35516264493,ability[216]
3.23276657007,ability[217]
3.35378646359,ability[218]
3.14527592416,ability[219]
3.40676429023,ability[220]
3.65940370105,ability[221]
3.28008811665,ability[222]
2.71334236234,ability[223]
3.4842368345,ability[224]
3.35952123657,ability[225]
3.89884943632,ability[226]
3.40606879866,ability[227]
3.26109706588,ability[228]
3.3714729548,ability[229]
3.40697756757,ability[230]
3.20136292365,ability[231]
3.45205013576,ability[232]
2.56971415102,ability[233]
3.30199620854,ability[234]
3.5165500148,ability[235]
2.04506217034,ability[236]
3.81481107043,ability[237]
3.49182677202,ability[238]
3.54322506573,ability[239]
3.43663531768,ability[240]
3.31643159597,ability[241]
3.41174819477,ability[242]
3.3581361379,ability[243]
2.64711614039,ability[244]
3.40305269916,ability[245]
1.95771612604,ability[246]
3.98952200566,ability[247]
3.37821145555,ability[248]
3.41153159479,ability[249]
3.38609498344,ability[250]
3.35750629427,ability[251]
3.44369321918,ability[252]
3.33848138199,ability[253]
3.40433658438,ability[254]
3.45827850814,ability[255]
3.17046678963,ability[256]
3.33139928024,ability[257]
3.60099175347,ability[258]
3.12830273222,ability[259]
2.31459965273,ability[260]
3.36073007386,ability[261]
3.36013008543,ability[262]
3.50340740159,ability[263]
2.55791810939,ability[264]
3.29878197402,ability[265]
2.29053291584,ability[266]
3.79938888623,ability[267]
3.39215221881,ability[268]
1.43989328451,ability[269]
3.37108078835,ability[270]
3.64474147571,ability[271]
3.4320603168,ability[272]
3.44071204736,ability[273]
3.31894515747,ability[274]
3.37147654939,ability[275]
3.28975211281,ability[276]
3.29365093508,ability[277]
3.34282005431,ability[278]
3.36503945499,ability[279]
3.74109236985,ability[280]
3.3306996736,ability[281]
3.37399620425,ability[282]
3.36944091984,ability[283]
3.18405792261,ability[284]
3.1821133731,ability[285]
3.32159883021,ability[286]
2.9824646478,ability[287]
3.18671966686,ability[288]
3.30336353431,ability[289]
3.41028360425,ability[290]
2.90965652097,ability[291]
2.93820151643,ability[292]
3.31485198617,ability[293]
3.57084977804,ability[294]
3.44709010953,ability[295]
2.54001588207,ability[296]
3.36934768217,ability[297]
3.36299423771,ability[298]
3.26910799054,ability[299]
3.40226578817,ability[300]
3.2023469082,ability[301]
3.32513011387,ability[302]
3.29618426323,ability[303]
3.36917312159,ability[304]
3.41028624923,ability[305]
3.46141327498,ability[306]
3.38120644062,ability[307]
3.23825631314,ability[308]
3.31401569615,ability[309]
2.86677066273,ability[310]
3.41037654551,ability[311]
2.9614858358,ability[312]
3.02904358375,ability[313]
3.41365598981,ability[314]
3.37776443042,ability[315]
3.12810519152,ability[316]
3.34741801037,ability[317]
3.12637363481,ability[318]
3.26026549719,ability[319]
3.3602807859,ability[320]
3.30689732509,ability[321]
3.18331625497,ability[322]
3.40743702036,ability[323]
3.14558102929,ability[324]
3.24991868705,ability[325]
3.0591222058,ability[326]
3.34053447131,ability[327]
3.40896864047,ability[328]
2.93662863257,ability[329]
3.44476095829,ability[330]
3.34091049269,ability[331]
3.30689916566,ability[332]
3.43243469711,ability[333]
3.32103716914,ability[334]
3.36053244803,ability[335]
3.40267297648,ability[336]
3.365872265,ability[337]
3.40708888899,ability[338]
3.36789973032,ability[339]
3.29891220593,ability[340]
3.36300410029,ability[341]
2.70063474195,ability[342]
3.11750319434,ability[343]
3.40346274806,ability[344]
3.46195535661,ability[345]
3.18497364178,ability[346]
2.18004863988,ability[347]
3.40657203347,ability[348]
3.40346304123,ability[349]
3.40646396801,ability[350]
3.04443848267,ability[351]
3.33825371189,ability[352]
3.3709326793,ability[353]
2.92030488551,ability[354]
3.12000070464,ability[355]
3.4055510791,ability[356]
3.21261460514,ability[357]
3.40430994535,ability[358]
3.3622998912,ability[359]
3.34949448876,ability[360]
3.37138186386,ability[361]
3.42071872874,ability[362]
3.37958796984,ability[363]
2.48638603378,ability[364]
3.34769587018,ability[365]
3.03126703756,ability[366]
3.25823987225,ability[367]
3.40632183969,ability[368]
3.36094515215,ability[369]
3.3267305425,ability[370]
3.40663484479,ability[371]
3.40782816292,ability[372]
2.29568782186,ability[373]
3.34941328263,ability[374]
3.31915085132,ability[375]
3.18639923488,ability[376]
3.40175644248,ability[377]
3.29382097354,ability[378]
3.41248921067,ability[379]
3.40968126713,ability[380]
3.40908336515,ability[381]
3.43086977368,ability[382]
3.45109733079,ability[383]
3.41055297714,ability[384]
3.32302161877,ability[385]
3.32130248898,ability[386]
3.40563772874,ability[387]
3.24571662216,ability[388]
3.43540914908,ability[389]
3.34945766935,ability[390]
3.22650579815,ability[391]
3.32870035371,ability[392]
3.25339085359,ability[393]
3.2743973739,ability[394]
3.36350613809,ability[395]
3.44380048402,ability[396]
3.40341175782,ability[397]
3.39168057975,ability[398]
3.16702581027,ability[399]
3.32923048133,ability[400]
3.12533303259,ability[401]
3.30488428989,ability[402]
3.33421127383,ability[403]
3.41431582202,ability[404]
3.39793593851,ability[405]
3.29673614679,ability[406]
3.22601919211,ability[407]
3.44401748184,ability[408]
3.41189662948,ability[409]
3.36020068533,ability[410]
3.44536453446,ability[411]
3.3607607245,ability[412]
3.45951743432,ability[413]
3.29835061127,ability[414]
3.50964290295,ability[415]
3.3588807576,ability[416]
3.44517589871,ability[417]
3.39283002001,ability[418]
3.4084969197,ability[419]
3.61221597088,ability[420]
2.76728111816,ability[421]
3.40969235439,ability[422]
3.3613727389,ability[423]
3.31787301415,ability[424]
3.37220847429,ability[425]
3.28132193058,ability[426]
3.32977468416,ability[427]
3.35240921743,ability[428]
3.40844374987,ability[429]
3.40588302806,ability[430]
3.45445861476,ability[431]
3.37870940163,ability[432]
3.63734270948,ability[433]
3.40925837146,ability[434]
3.40366824313,ability[435]
3.40712686664,ability[436]
3.40828710505,ability[437]
3.56823181875,reliability[0]
3.4591342175,reliability[1]
3.42744576883,reliability[2]
3.84562340175,reliability[3]
3.5626900101,reliability[4]
3.96121008392,reliability[5]
3.49616764912,reliability[6]
3.47358324137,reliability[7]
3.03084374049,reliability[8]
3.47225345956,reliability[9]
3.47696229521,reliability[10]
3.32454625045,reliability[11]
2.84457779165,reliability[12]
3.3630366238,reliability[13]
3.94229696968,reliability[14]
3.41859923038,reliability[15]
3.03233589829,reliability[16]
3.44512577946,reliability[17]
3.36018170752,reliability[18]
3.17983824872,reliability[19]
3.3929108584,reliability[20]
3.65974780252,reliability[21]
3.43128907073,reliability[22]
3.45645577359,reliability[23]
3.40251988777,reliability[24]
3.51747828287,reliability[25]
3.46267290741,reliability[26]
3.1340578049,reliability[27]
3.41150642502,reliability[28]
3.45468146974,reliability[29]
2.96131608927,reliability[30]
2.97745921163,reliability[31]
3.70037424909,reliability[32]
3.62091055948,reliability[33]
4.00282222923,reliability[34]
3.48575300561,reliability[35]
3.4502161046,reliability[36]
3.45115820923,reliability[37]
3.22502311037,reliability[38]
3.66678206638,reliability[39]
3.40537199029,reliability[40]
3.3490385295,reliability[41]
3.25715441403,reliability[42]
3.19745600211,reliability[43]
2.61724868692,reliability[44]
3.80343961711,reliability[45]
3.34257678601,reliability[46]
3.87648742476,reliability[47]
3.51655281754,reliability[48]
3.41715266146,reliability[49]
3.43485537344,reliability[50]
3.73735490435,reliability[51]
3.94236715166,reliability[52]
3.2166313156,reliability[53]
3.49006262689,reliability[54]
3.75345895583,reliability[55]
3.44364591389,reliability[56]
3.9786438271,reliability[57]
2.64714809272,reliability[58]
3.60170433994,reliability[59]
3.92388852614,reliability[60]
3.5476221615,reliability[61]
3.92526024675,reliability[62]
3.64671193435,reliability[63]
3.49326286138,reliability[64]
3.35679516587,reliability[65]
3.17488337781,reliability[66]
3.66273998842,reliability[67]
3.50013905847,reliability[68]
3.47833210551,reliability[69]
3.43234189804,reliability[70]
3.43896241404,reliability[71]
3.44265288383,reliability[72]
3.61897261816,reliability[73]
3.23476225921,reliability[74]
3.35243356811,reliability[75]
3.35936348573,reliability[76]
3.34707479367,reliability[77]
3.32034528644,reliability[78]
3.15374073469,reliability[79]
3.51494777329,reliability[80]
3.40959448758,reliability[81]
3.45127580976,reliability[82]
3.42053635245,reliability[83]
3.56884743029,reliability[84]
3.45789721402,reliability[85]
3.35363842228,reliability[86]
3.44608714617,reliability[87]
3.35810683485,reliability[88]
3.32524994013,reliability[89]
3.33118568283,reliability[90]
3.50360810687,reliability[91]
3.71736848802,reliability[92]
2.94358351332,reliability[93]
3.44975611988,reliability[94]
3.35890958728,reliability[95]
3.20341232143,reliability[96]
3.9836850113,reliability[97]
3.09802075208,reliability[98]
3.38775858683,reliability[99]
3.27080603656,reliability[100]
4.01283834707,reliability[101]
3.3826403748,reliability[102]
3.51101981202,reliability[103]
3.37941107603,reliability[104]
3.27358156878,reliability[105]
3.39792992087,reliability[106]
3.82780156357,reliability[107]
3.70741486603,reliability[108]
3.83590523953,reliability[109]
3.55078419544,reliability[110]
3.8405823007,reliability[111]
3.37139198799,reliability[112]
3.90412293643,reliability[113]
3.75424875818,reliability[114]
3.53938964579,reliability[115]
3.41022147398,reliability[116]
3.60350273396,reliability[117]
3.49435374249,reliability[118]
3.35883877612,reliability[119]
3.75757527595,reliability[120]
3.73537104143,reliability[121]
3.55176357511,reliability[122]
3.96102679178,reliability[123]
3.60395526157,reliability[124]
3.65577664934,reliability[125]
2.92897888065,reliability[126]
3.51314183352,reliability[127]
3.62055514891,reliability[128]
2.98679012291,reliability[129]
2.68176936137,reliability[130]
3.53757550113,reliability[131]
4.01251263302,reliability[132]
3.34937139526,reliability[133]
3.39567824374,reliability[134]
3.40518181053,reliability[135]
3.40640893033,reliability[136]
3.43662671043,reliability[137]
3.55841186269,reliability[138]
3.35541095059,reliability[139]
3.89830424797,reliability[140]
3.40617152788,reliability[141]
3.19267042363,reliability[142]
3.36676326596,reliability[143]
3.40879848897,reliability[144]
3.52630921308,reliability[145]
3.40848796314,reliability[146]
3.35837024176,reliability[147]
3.40674993236,reliability[148]
3.1075213584,reliability[149]
3.43739520661,reliability[150]
3.37133130397,reliability[151]
3.37986311438,reliability[152]
3.64834469821,reliability[153]
3.85151228008,reliability[154]
3.62323957921,reliability[155]
3.44236549463,reliability[156]
3.12367732164,reliability[157]
3.85741035692,reliability[158]
3.79720852666,reliability[159]
3.4923182126,reliability[160]
3.22771369573,reliability[161]
3.30379229566,reliability[162]
3.12507782513,reliability[163]
3.20478993258,reliability[164]
3.80307576252,reliability[165]
3.89977914776,reliability[166]
3.41034531993,reliability[167]
3.2071580342,reliability[168]
2.78522960491,reliability[169]
3.91484365974,reliability[170]
3.2965618246,reliability[171]
3.85034964719,reliability[172]
3.34835598161,reliability[173]
3.75701553353,reliability[174]
3.48849327227,reliability[175]
3.62613445203,reliability[176]
3.46577206834,reliability[177]
3.30808496719,reliability[178]
3.40333522293,reliability[179]
3.24978648565,reliability[180]
3.52739207465,reliability[181]
3.53776404433,reliability[182]
3.1910436311,reliability[183]
3.18883628444,reliability[184]
3.87324673385,reliability[185]
3.29544451983,reliability[186]
3.28477705373,reliability[187]
3.06747542129,reliability[188]
3.35114044202,reliability[189]
3.36859276916,reliability[190]
3.34212408686,reliability[191]
3.91201256636,reliability[192]
3.44436344529,reliability[193]
2.43301636286,reliability[194]
2.89297996358,reliability[195]
3.16735919088,reliability[196]
3.4505574942,reliability[197]
3.36998330005,reliability[198]
3.12501641827,reliability[199]
3.2834773645,reliability[200]
3.10432116318,reliability[201]
3.40430725072,reliability[202]
3.39632967265,reliability[203]
3.39215828865,reliability[204]
1.58729033381,reliability[205]
2.91611386768,reliability[206]
2.87298831791,reliability[207]
3.32050942426,reliability[208]
2.85984093611,reliability[209]
3.14442980244,reliability[210]
3.32073335622,reliability[211]
3.44031636509,reliability[212]
3.31019879338,reliability[213]
3.67167775694,reliability[214]
3.27123400487,reliability[215]
3.35536588635,reliability[216]
3.23271426253,reliability[217]
3.35366284124,reliability[218]
3.145414961,reliability[219]
3.40672503851,reliability[220]
3.66010101061,reliability[221]
3.28003056698,reliability[222]
2.71329567612,reliability[223]
3.48435456357,reliability[224]
3.3594205514,reliability[225]
3.90205942379,reliability[226]
3.4058573866,reliability[227]
3.26111199471,reliability[228]
3.3714606412,reliability[229]
3.40689222327,reliability[230]
3.20128061668,reliability[231]
3.45240782539,reliability[232]
2.56962450417,reliability[233]
3.30191531715,reliability[234]
3.51688376633,reliability[235]
2.04519188021,reliability[236]
3.81652360711,reliability[237]
3.49251598325,reliability[238]
3.54350567847,reliability[239]
3.43692986926,reliability[240]
3.31643823245,reliability[241]
3.41195431486,reliability[242]
3.35787848655,reliability[243]
2.6470944448,reliability[244]
3.40304120847,reliability[245]
1.95778896762,reliability[246]
4.02090406585,reliability[247]
3.37795971785,reliability[248]
3.41167570481,reliability[249]
3.3859121148,reliability[250]
3.3574901471,reliability[251]
3.44358742479,reliability[252]
3.3385295908,reliability[253]
3.40438367196,reliability[254]
3.45811472484,reliability[255]
3.17023998146,reliability[256]
3.33133027099,reliability[257]
3.60152464823,reliability[258]
3.12836333169,reliability[259]
2.3145122838,reliability[260]
3.36078055758,reliability[261]
3.360079458,reliability[262]
3.5033260281,reliability[263]
2.55796756811,reliability[264]
3.29882737514,reliability[265]
2.29047519748,reliability[266]
3.8024326174,reliability[267]
3.39219513013,reliability[268]
1.43972543726,reliability[269]
3.37127936314,reliability[270]
3.64561259138,reliability[271]
3.43181706963,reliability[272]
3.44069914866,reliability[273]
3.31894886926,reliability[274]
3.37141194784,reliability[275]
3.28970185011,reliability[276]
3.29354185652,reliability[277]
3.34297394579,reliability[278]
3.36506153893,reliability[279]
3.74197679219,reliability[280]
3.33086191142,reliability[281]
3.37412009711,reliability[282]
3.36962187868,reliability[283]
3.18420561141,reliability[284]
3.18220444185,reliability[285]
3.32187326137,reliability[286]
2.98226002156,reliability[287]
3.1864069846,reliability[288]
3.30347133011,reliability[289]
3.41029248029,reliability[290]
2.9098799368,reliability[291]
2.93816517521,reliability[292]
3.31483826293,reliability[293]
3.57158812158,reliability[294]
3.44726231668,reliability[295]
2.54004866047,reliability[296]
3.36973530772,reliability[297]
3.36285566799,reliability[298]
3.26913011596,reliability[299]
3.40239288568,reliability[300]
3.20214350217,reliability[301]
3.32525664102,reliability[302]
3.29606297775,reliability[303]
3.36938945551,reliability[304]
3.41036584781,reliability[305]
3.46164426654,reliability[306]
3.38136911791,reliability[307]
3.23835644977,reliability[308]
3.31415703805,reliability[309]
2.86672743149,reliability[310]
3.41042634452,reliability[311]
2.96145230803,reliability[312]
3.02904768708,reliability[313]
3.41370264009,reliability[314]
3.37811081344,reliability[315]
3.12832277302,reliability[316]
3.34737552223,reliability[317]
3.12652150128,reliability[318]
3.26026874607,reliability[319]
3.36031221732,reliability[320]
3.30700628769,reliability[321]
3.18338606379,reliability[322]
3.40724671868,reliability[323]
3.14530895723,reliability[324]
3.24972158753,reliability[325]
3.05916847768,reliability[326]
3.34037282412,reliability[327]
3.4091964792,reliability[328]
2.9366789624,reliability[329]
3.44467769829,reliability[330]
3.34072272051,reliability[331]
3.30713391472,reliability[332]
3.43234831387,reliability[333]
3.32107288481,reliability[334]
3.36069066877,reliability[335]
3.40265764461,reliability[336]
3.3659359095,reliability[337]
3.40709163376,reliability[338]
3.3678657259,reliability[339]
3.29877796829,reliability[340]
3.36297435672,reliability[341]
2.7008866974,reliability[342]
3.11760014405,reliability[343]
3.40365543336,reliability[344]
3.4621769149,reliability[345]
3.18459456473,reliability[346]
2.17997779637,reliability[347]
3.40670744874,reliability[348]
3.40343846269,reliability[349]
3.40650488699,reliability[350]
3.04441470048,reliability[351]
3.3379951317,reliability[352]
3.37115330148,reliability[353]
2.92022393958,reliability[354]
3.11987626559,reliability[355]
3.40561582484,reliability[356]
3.212666774,reliability[357]
3.40425459997,reliability[358]
3.36221192248,reliability[359]
3.34943055428,reliability[360]
3.37140961858,reliability[361]
3.42103247885,reliability[362]
3.37960307622,reliability[363]
2.48634772181,reliability[364]
3.34775213402,reliability[365]
3.03136359478,reliability[366]
3.25811468386,reliability[367]
3.40621334365,reliability[368]
3.36078747058,reliability[369]
3.32684176934,reliability[370]
3.40658244413,reliability[371]
3.40799502595,reliability[372]
2.29583926994,reliability[373]
3.34936888331,reliability[374]
3.31907794924,reliability[375]
3.1862945805,reliability[376]
3.40171883416,reliability[377]
3.29384550919,reliability[378]
3.41236441865,reliability[379]
3.40961473693,reliability[380]
3.40897383035,reliability[381]
3.43086110411,reliability[382]
3.4512387399,reliability[383]
3.41052132148,reliability[384]
3.32287965649,reliability[385]
3.32130832085,reliability[386]
3.40578930874,reliability[387]
3.24582639842,reliability[388]
3.4352634874,reliability[389]
3.34934438872,reliability[390]
3.22656219364,reliability[391]
3.32852209022,reliability[392]
3.25349464438,reliability[393]
3.27414441071,reliability[394]
3.36350482141,reliability[395]
3.44387427784,reliability[396]
3.40342419427,reliability[397]
3.39153171759,reliability[398]
3.16711228782,reliability[399]
3.32923235167,reliability[400]
3.12520534942,reliability[401]
3.30493422963,reliability[402]
3.33435287098,reliability[403]
3.41429169731,reliability[404]
3.39787525569,reliability[405]
3.29677004321,reliability[406]
3.22628154348,reliability[407]
3.44396016747,reliability[408]
3.41193076951,reliability[409]
3.36039933658,reliability[410]
3.44530283904,reliability[411]
3.36059162681,reliability[412]
3.45952617678,reliability[413]
3.2983960243,reliability[414]
3.50992562774,reliability[415]
3.35897381674,reliability[416]
3.44533933154,reliability[417]
3.39276278524,reliability[418]
3.40855159047,reliability[419]
3.61262350181,reliability[420]
2.76738507266,reliability[421]
3.40961042268,reliability[422]
3.3614666372,reliability[423]
3.31754195182,reliability[424]
3.37231023654,reliability[425]
3.28148146987,reliability[426]
3.32965533337,reliability[427]
3.3523268233,reliability[428]
3.40839046377,reliability[429]
3.40583163936,reliability[430]
3.45461330632,reliability[431]
3.37882888113,reliability[432]
3.63800371884,reliability[433]
3.4094133924,reliability[434]
3.40366878624,reliability[435]
3.40711221527,reliability[436]
3.4084366317,reliability[437]
0.000258057440033,bias[0]
1.53227943816e-05,bias[1]
0.000100097748265,bias[2]
-0.000889341419233,bias[3]
1.75260122038e-05,bias[4]
0.00228184123886,bias[5]
1.56734145755e-05,bias[6]
-0.000195938936961,bias[7]
-8.60632641135e-05,bias[8]
2.73621736324e-05,bias[9]
-0.000464725713935,bias[10]
-6.4133416798e-05,bias[11]
-0.000290431685169,bias[12]
-0.000138683399256,bias[13]
-0.00479062915423,bias[14]
-1.5973422935e-05,bias[15]
5.21901508476e-05,bias[16]
-0.000223207807417,bias[17]
-0.000171066195356,bias[18]
-0.000111656432587,bias[19]
-3.20776993496e-05,bias[20]
-0.000334633299392,bias[21]
0.000100622228676,bias[22]
-6.49798195721e-05,bias[23]
-0.000209825548525,bias[24]
-0.000174963342491,bias[25]
0.000180494343001,bias[26]
-4.46754657021e-05,bias[27]
-8.91056286089e-05,bias[28]
-0.000169087854103,bias[29]
-0.00432694831955,bias[30]
-6.081861908e-06,bias[31]
-0.000763033041417,bias[32]
-0.000332647435324,bias[33]
-0.0890973501025,bias[34]
-0.000298565026013,bias[35]
-6.29736283765e-05,bias[36]
-0.000614678838874,bias[37]
7.49583234953e-05,bias[38]
-0.00470009667902,bias[39]
-0.000128440467982,bias[40]
-0.000100463463541,bias[41]
0.000189864824311,bias[42]
0.000291906499891,bias[43]
0.000120420123991,bias[44]
-0.00163287659909,bias[45]
-4.83481295853e-06,bias[46]
-0.00103863263778,bias[47]
0.00019405319684,bias[48]
8.8035149499e-05,bias[49]
8.22170894857e-05,bias[50]
-0.00124344959925,bias[51]
-0.00279161412023,bias[52]
0.000167910913425,bias[53]
-0.000205002521863,bias[54]
-0.00102900759884,bias[55]
-9.19355092446e-05,bias[56]
-0.0136256866157,bias[57]
9.60536424677e-05,bias[58]
-0.000536820261729,bias[59]
0.00250228740658,bias[60]
0.000153675044783,bias[61]
-0.00875834560506,bias[62]
-0.000476959423184,bias[63]
-1.10931193273e-05,bias[64]
-4.70653474597e-05,bias[65]
-0.00138660254783,bias[66]
0.000179229146977,bias[67]
-4.98902593355e-05,bias[68]
4.25713246928e-05,bias[69]
-7.2335627453e-05,bias[70]
-9.55776912909e-05,bias[71]
0.000106891039073,bias[72]
4.44960074023e-05,bias[73]
1.23639647029e-05,bias[74]
-4.96695445489e-05,bias[75]
0.000144742669543,bias[76]
-9.98519716647e-05,bias[77]
-3.93461285973e-05,bias[78]
2.8499986705e-05,bias[79]
-0.000303399863731,bias[80]
4.4351036098e-05,bias[81]
0.000157954748996,bias[82]
0.000151086808888,bias[83]
0.000439579382253,bias[84]
0.000185201787216,bias[85]
-5.67507042154e-05,bias[86]
-4.28596438442e-05,bias[87]
-0.000168384427812,bias[88]
-0.000213726509963,bias[89]
-0.000385817250851,bias[90]
0.000248606308514,bias[91]
-0.000832697075571,bias[92]
2.78637383857e-05,bias[93]
-7.2807514169e-08,bias[94]
0.000120734926718,bias[95]
-0.000970788009825,bias[96]
0.00274145376497,bias[97]
-0.000170418039249,bias[98]
0.00015755253083,bias[99]
-1.16237499683e-05,bias[100]
-0.0266072668196,bias[101]
9.17451430631e-05,bias[102]
0.000307985563413,bias[103]
0.000135708291926,bias[104]
0.000174995483689,bias[105]
-2.72410347403e-06,bias[106]
-0.000638762905696,bias[107]
-0.000225407552518,bias[108]
-0.000434148620302,bias[109]
3.06591851097e-05,bias[110]
-0.00295455178642,bias[111]
-6.17578657829e-05,bias[112]
-0.000512756802477,bias[113]
-0.000320706445646,bias[114]
6.82014148545e-05,bias[115]
8.80346720711e-06,bias[116]
-0.00010172299986,bias[117]
-0.000305657026894,bias[118]
-6.23699312503e-05,bias[119]
-0.000153622740785,bias[120]
-0.00116222517615,bias[121]
-0.000270826020288,bias[122]
-0.00167775412287,bias[123]
9.00001401416e-05,bias[124]
-0.000542023875607,bias[125]
0.000256246228733,bias[126]
5.82822888755e-05,bias[127]
1.18527785794e-06,bias[128]
-0.000931064411937,bias[129]
0.000101090276006,bias[130]
-6.8771378442e-05,bias[131]
-0.0170552655316,bias[132]
-0.00517540087027,bias[133]
-0.00273765261007,bias[134]
0.000143956246019,bias[135]
-2.03657775165e-05,bias[136]
5.69215249423e-05,bias[137]
-0.000575255245572,bias[138]
-0.000249037584544,bias[139]
-0.00341867542175,bias[140]
