eap,parameter
2.44939855642,ability[213]
2.70371475321,ability[214]
2.62169091579,ability[215]
2.67604353874,ability[216]
2.64570262893,ability[217]
2.46495773482,ability[218]
2.22845188015,ability[219]
2.59244232072,ability[220]
2.56933150386,ability[221]
2.43228551771,ability[222]
2.22083901113,ability[223]
2.63132856826,ability[224]
2.71813795392,ability[225]
2.73415153844,ability[226]
2.54026641976,ability[227]
2.50380760648,ability[228]
2.79857152316,ability[229]
2.51826352676,ability[230]
2.67808688231,ability[231]
2.42048430902,ability[232]
2.26183712077,ability[233]
2.43086404147,ability[234]
2.54576565923,ability[235]
2.04485688779,ability[236]
2.7579038741,ability[237]
2.62953596782,ability[238]
2.88863391533,ability[239]
2.73714171874,ability[240]
2.4236385336,ability[241]
2.57541508922,ability[242]
2.47054909366,ability[243]
2.22768925909,ability[244]
2.62846890123,ability[245]
1.86687314647,ability[246]
2.75382243124,ability[247]
2.58801991508,ability[248]
2.61237937575,ability[249]
2.7242534584,ability[250]
2.44048969572,ability[251]
2.73219056325,ability[252]
2.77465159457,ability[253]
2.59540946127,ability[254]
2.88033386204,ability[255]
2.45627915194,ability[256]
2.49565925588,ability[257]
2.86775862963,ability[258]
2.38009095952,ability[259]
2.18385620677,ability[260]
2.51541948895,ability[261]
2.56116340616,ability[262]
2.75757337828,ability[263]
2.25207998265,ability[264]
2.66515216727,ability[265]
2.07235141548,ability[266]
2.55371402974,ability[267]
2.59297559471,ability[268]
1.65216945824,ability[269]
2.50827694229,ability[270]
2.6101249383,ability[271]
2.69622876874,ability[272]
2.74773558632,ability[273]
2.36050268836,ability[274]
2.46065491374,ability[275]
2.41579933261,ability[276]
2.6151435412,ability[277]
2.5638374595,ability[278]
2.60495498241,ability[279]
2.54848364703,ability[280]
2.4961082786,ability[281]
2.63475106487,ability[282]
2.56101193944,ability[283]
2.70147100966,ability[284]
2.54645846785,ability[285]
2.44841708673,ability[286]
2.67183554445,ability[287]
2.42632595419,ability[288]
2.40268264147,ability[289]
2.53756619495,ability[290]
2.39505618503,ability[291]
2.11674687676,ability[292]
2.52415527021,ability[293]
2.55606933147,ability[294]
2.55066659012,ability[295]
2.32169524771,ability[296]
2.50188784965,ability[297]
2.54932881477,ability[298]
2.52312944816,ability[299]
2.64622312396,ability[300]
2.47917543112,ability[301]
2.49509816539,ability[302]
2.74107100212,ability[303]
2.55948560545,ability[304]
2.60968763426,ability[305]
2.54820702589,ability[306]
2.41063716838,ability[307]
2.67189701903,ability[308]
2.45226479183,ability[309]
2.22336851596,ability[310]
2.55939508132,ability[311]
2.5340295805,ability[312]
2.6892757802,ability[313]
2.61063915787,ability[314]
2.95763067988,ability[315]
2.33013305264,ability[316]
2.58162408344,ability[317]
2.3515329559,ability[318]
2.63218249917,ability[319]
2.61771879981,ability[320]
2.65997762005,ability[321]
2.50951507875,ability[322]
2.56973878902,ability[323]
2.67442505154,ability[324]
2.70425149811,ability[325]
2.68015217676,ability[326]
2.54573231577,ability[327]
2.56268941392,ability[328]
2.4651352,ability[329]
2.66237965256,ability[330]
2.49564416857,ability[331]
2.58664692454,ability[332]
2.81626813605,ability[333]
2.48526009068,ability[334]
2.61157068549,ability[335]
2.56064089967,ability[336]
2.46006200334,ability[337]
2.56950075731,ability[338]
2.54876583219,ability[339]
2.66748052223,ability[340]
2.46218467082,ability[341]
2.40138314947,ability[342]
2.29777333624,ability[343]
2.608611054,ability[344]
2.54673370391,ability[345]
2.30450517948,ability[346]
1.8918001488,ability[347]
2.56220211436,ability[348]
2.6083483216,ability[349]
2.86792591232,ability[350]
2.61627408434,ability[351]
2.74948657103,ability[352]
2.59855759081,ability[353]
2.40205434342,ability[354]
2.55782505905,ability[355]
2.55951008909,ability[356]
2.28523053366,ability[357]
2.74328962816,ability[358]
2.75084100899,ability[359]
2.75237986329,ability[360]
2.55973024656,ability[361]
2.62716608605,ability[362]
2.50548017527,ability[363]
2.20810535548,ability[364]
2.5419653676,ability[365]
2.42166176934,ability[366]
2.35592393523,ability[367]
2.55769764676,ability[368]
2.46244684512,ability[369]
2.38224325758,ability[370]
2.55886804611,ability[371]
2.51622617388,ability[372]
2.16871524933,ability[373]
2.75097958433,ability[374]
2.55868716056,ability[375]
2.55144854226,ability[376]
2.60919644386,ability[377]
2.50062181699,ability[378]
2.73755675909,ability[379]
2.516460281,ability[380]
2.53824144476,ability[381]
2.63959484905,ability[382]
2.6208930729,ability[383]
2.51742289525,ability[384]
2.36284108568,ability[385]
2.43611264297,ability[386]
2.51125844218,ability[387]
2.43371046715,ability[388]
2.6971301937,ability[389]
2.35479559707,ability[390]
2.3492453653,ability[391]
2.53387868494,ability[392]
2.43432924589,ability[393]
2.61650201565,ability[394]
2.55649661597,ability[395]
2.62089482557,ability[396]
2.61128204074,ability[397]
2.69600174848,ability[398]
2.36767577141,ability[399]
2.44077064017,ability[400]
2.37143948635,ability[401]
2.89388308747,ability[402]
2.67848979319,ability[403]
2.7509892654,ability[404]
2.61123790648,ability[405]
2.43358749453,ability[406]
2.33656264918,ability[407]
2.69777606796,ability[408]
2.55866518351,ability[409]
2.48150337752,ability[410]
2.72936773162,ability[411]
2.49509544411,ability[412]
2.54747822215,ability[413]
2.51315019421,ability[414]
2.54988661064,ability[415]
2.49265008273,ability[416]
2.73418896003,ability[417]
2.82741727365,ability[418]
2.56169892964,ability[419]
2.87031882675,ability[420]
2.01584130533,ability[421]
2.53624351154,ability[422]
2.55638281463,ability[423]
2.45585632668,ability[424]
2.45473024834,ability[425]
2.40961608386,ability[426]
2.8227972641,ability[427]
2.55994409835,ability[428]
2.60947517661,ability[429]
2.60790029427,ability[430]
2.54577810656,ability[431]
2.71733486069,ability[432]
2.60832934756,ability[433]
2.66380660588,ability[434]
2.51235818144,ability[435]
2.5609615342,ability[436]
2.55853601143,ability[437]
2.04671152847,reliability[0]
2.9485523765,reliability[1]
2.94650119318,reliability[2]
2.43557519246,reliability[3]
2.07197387621,reliability[4]
1.83493995519,reliability[5]
2.47857423253,reliability[6]
2.02496454757,reliability[7]
2.94824839503,reliability[8]
2.95194692177,reliability[9]
2.82767221141,reliability[10]
2.94709570164,reliability[11]
2.60394121383,reliability[12]
2.95099921636,reliability[13]
1.70417967643,reliability[14]
2.92417361299,reliability[15]
2.94462983406,reliability[16]
2.94854488326,reliability[17]
2.95040146152,reliability[18]
2.04802496862,reliability[19]
2.94810479555,reliability[20]
2.16634642223,reliability[21]
2.95083592836,reliability[22]
2.88330871739,reliability[23]
2.50374682365,reliability[24]
2.41018889157,reliability[25]
2.98219837287,reliability[26]
2.94823716567,reliability[27]
2.9477692953,reliability[28]
2.97520690294,reliability[29]
1.32524511845,reliability[30]
2.94593201638,reliability[31]
2.7496664539,reliability[32]
2.2120800658,reliability[33]
1.22204147762,reliability[34]
2.93079317034,reliability[35]
2.9792745701,reliability[36]
1.93363254712,reliability[37]
2.95647156334,reliability[38]
1.28540956735,reliability[39]
2.94541128541,reliability[40]
2.94716871541,reliability[41]
2.94780775464,reliability[42]
2.94796969077,reliability[43]
2.68791337499,reliability[44]
2.01021196428,reliability[45]
2.79633035343,reliability[46]
1.97153511934,reliability[47]
2.5703635747,reliability[48]
2.80407498852,reliability[49]
2.62370642664,reliability[50]
2.18949391508,reliability[51]
1.83703657864,reliability[52]
2.03174637565,reliability[53]
2.77659847825,reliability[54]
2.76282130834,reliability[55]
2.94613636903,reliability[56]
1.66351677387,reliability[57]
2.97485609063,reliability[58]
2.98406134808,reliability[59]
1.83815780914,reliability[60]
2.49504568401,reliability[61]
1.79531407242,reliability[62]
2.07738619307,reliability[63]
2.97341458395,reliability[64]
2.94653759672,reliability[65]
1.44387591429,reliability[66]
2.65892120391,reliability[67]
2.91430063594,reliability[68]
2.90766108855,reliability[69]
2.78086082428,reliability[70]
2.94851208212,reliability[71]
2.95095938833,reliability[72]
2.47146175656,reliability[73]
2.95145811617,reliability[74]
2.94858259314,reliability[75]
2.94544997384,reliability[76]
2.95010738845,reliability[77]
2.95383709522,reliability[78]
2.25914484181,reliability[79]
2.63602133864,reliability[80]
2.94643738216,reliability[81]
2.95120020124,reliability[82]
2.7525792184,reliability[83]
2.53783953432,reliability[84]
2.6956814362,reliability[85]
2.94904382362,reliability[86]
2.8601290787,reliability[87]
2.94898388863,reliability[88]
2.94969941714,reliability[89]
2.95189064447,reliability[90]
2.04373315943,reliability[91]
1.89479026674,reliability[92]
2.95064447194,reliability[93]
2.94849592108,reliability[94]
2.95008254948,reliability[95]
2.52320703916,reliability[96]
1.57139461516,reliability[97]
2.4911685699,reliability[98]
2.32059378923,reliability[99]
2.94998518021,reliability[100]
1.52819866171,reliability[101]
2.9497090367,reliability[102]
2.46942258177,reliability[103]
2.94714092386,reliability[104]
2.94975887817,reliability[105]
2.66462907734,reliability[106]
1.94204118664,reliability[107]
3.09143719245,reliability[108]
1.59866673734,reliability[109]
2.61788342224,reliability[110]
1.93507922091,reliability[111]
2.95113474507,reliability[112]
2.03117515809,reliability[113]
1.61339843489,reliability[114]
2.83293099734,reliability[115]
2.94939567206,reliability[116]
2.4777790127,reliability[117]
2.70102569975,reliability[118]
2.94966959867,reliability[119]
1.82916541897,reliability[120]
1.61553151749,reliability[121]
2.83630671783,reliability[122]
1.41285745969,reliability[123]
2.79523149252,reliability[124]
2.58123962308,reliability[125]
2.94943642909,reliability[126]
2.69774709297,reliability[127]
2.70687225969,reliability[128]
2.19731698881,reliability[129]
2.95186759914,reliability[130]
2.94237890646,reliability[131]
1.72582779714,reliability[132]
1.33525386458,reliability[133]
1.22490135678,reliability[134]
2.16494950751,reliability[135]
2.94766872009,reliability[136]
2.95114664315,reliability[137]
3.02660152371,reliability[138]
2.94967649818,reliability[139]
2.32170895379,reliability[140]
2.94865129705,reliability[141]
2.94695153992,reliability[142]
2.94475993985,reliability[143]
1.53731730069,reliability[144]
2.71468577119,reliability[145]
2.94561287496,reliability[146]
2.94989999286,reliability[147]
2.9513366128,reliability[148]
2.9472485016,reliability[149]
2.50759122288,reliability[150]
2.95025248942,reliability[151]
2.9496219657,reliability[152]
2.41795296814,reliability[153]
1.45286602643,reliability[154]
2.77698625999,reliability[155]
2.94701139202,reliability[156]
2.94884088803,reliability[157]
1.57455408882,reliability[158]
1.58019251675,reliability[159]
2.58375492093,reliability[160]
2.94576091421,reliability[161]
2.94822504721,reliability[162]
2.94889739625,reliability[163]
2.71991867407,reliability[164]
1.17620538324,reliability[165]
1.24872875059,reliability[166]
2.95057131809,reliability[167]
2.05380738414,reliability[168]
2.74595277649,reliability[169]
1.26025184457,reliability[170]
2.18451006799,reliability[171]
2.27036083731,reliability[172]
2.94593111881,reliability[173]
1.33208215257,reliability[174]
2.47175393356,reliability[175]
2.66105794447,reliability[176]
2.91696494641,reliability[177]
2.9531699009,reliability[178]
2.9527570807,reliability[179]
1.8322679994,reliability[180]
2.78849235371,reliability[181]
2.65448561172,reliability[182]
2.95131683932,reliability[183]
2.48768053279,reliability[184]
2.08332206129,reliability[185]
2.952288879,reliability[186]
2.18183598627,reliability[187]
2.94890818166,reliability[188]
2.94967547665,reliability[189]
2.94938414992,reliability[190]
2.33191051096,reliability[191]
1.60519868218,reliability[192]
2.95003647086,reliability[193]
2.47339748426,reliability[194]
2.91784551559,reliability[195]
2.94528610293,reliability[196]
2.95025740153,reliability[197]
2.95297858705,reliability[198]
2.95051527609,reliability[199]
2.94616478343,reliability[200]
2.51907691091,reliability[201]
2.94739911329,reliability[202]
2.94753049336,reliability[203]
2.81747807502,reliability[204]
2.94678591886,reliability[205]
2.65311915731,reliability[206]
2.48757853508,reliability[207]
2.94240467887,reliability[208]
2.94531439322,reliability[209]
2.62889137029,reliability[210]
2.94677209467,reliability[211]
2.95387068983,reliability[212]
2.95084192981,reliability[213]
2.22876028013,reliability[214]
2.95042816732,reliability[215]
2.94971009918,reliability[216]
2.94914213593,reliability[217]
2.9473489136,reliability[218]
2.44926660994,reliability[219]
2.94758049364,reliability[220]
2.28963119047,reliability[221]
2.94634817267,reliability[222]
2.94784021703,reliability[223]
2.9211485165,reliability[224]
2.94840310704,reliability[225]
2.52219944899,reliability[226]
2.94979528622,reliability[227]
2.94741447723,reliability[228]
2.95064941542,reliability[229]
2.94619721291,reliability[230]
2.94556147111,reliability[231]
2.96834361537,reliability[232]
2.94877785932,reliability[233]
2.94870010928,reliability[234]
2.18614268992,reliability[235]
2.95105743965,reliability[236]
2.53603664788,reliability[237]
2.17069996733,reliability[238]
2.27899285044,reliability[239]
2.95030690786,reliability[240]
2.95146888321,reliability[241]
2.94575958094,reliability[242]
2.95054759296,reliability[243]
2.95008742299,reliability[244]
2.94764663103,reliability[245]
2.95253061899,reliability[246]
1.5426777846,reliability[247]
2.95080392661,reliability[248]
2.94978171999,reliability[249]
2.94817629666,reliability[250]
2.94440708286,reliability[251]
2.94479717069,reliability[252]
2.9461096822,reliability[253]
2.94864402106,reliability[254]
2.94714796334,reliability[255]
2.95104659753,reliability[256]
2.9476384762,reliability[257]
2.3726269557,reliability[258]
2.94709318357,reliability[259]
2.94738638606,reliability[260]
2.94764730318,reliability[261]
2.94900891785,reliability[262]
2.53627963291,reliability[263]
2.94825098668,reliability[264]
2.95058534271,reliability[265]
2.95029557142,reliability[266]
1.64639282996,reliability[267]
2.45836639205,reliability[268]
2.94815516153,reliability[269]
2.94919267909,reliability[270]
2.73451523373,reliability[271]
2.94353856241,reliability[272]
2.95037787246,reliability[273]
2.95224299606,reliability[274]
2.9495295479,reliability[275]
2.94578779794,reliability[276]
2.94780856989,reliability[277]
2.95186786669,reliability[278]
2.94666825349,reliability[279]
1.9036036307,reliability[280]
2.94578913684,reliability[281]
2.94775201317,reliability[282]
2.94513316983,reliability[283]
2.94844370295,reliability[284]
2.94869661855,reliability[285]
2.94569044901,reliability[286]
2.94724940368,reliability[287]
2.94529685146,reliability[288]
2.94728371674,reliability[289]
2.95188804442,reliability[290]
2.94622924464,reliability[291]
2.94684022794,reliability[292]
2.94846813899,reliability[293]
2.58754606839,reliability[294]
2.46768210907,reliability[295]
2.94259014906,reliability[296]
2.9531197009,reliability[297]
2.94836152769,reliability[298]
2.94753193808,reliability[299]
2.94795492954,reliability[300]
2.94668368467,reliability[301]
2.94446111307,reliability[302]
2.94945907942,reliability[303]
2.94948536384,reliability[304]
2.94985893779,reliability[305]
2.94441434779,reliability[306]
2.94708388377,reliability[307]
2.94842520656,reliability[308]
2.94590538971,reliability[309]
2.94727308104,reliability[310]
2.9489744572,reliability[311]
2.94642573369,reliability[312]
2.94812858738,reliability[313]
2.94649080538,reliability[314]
2.94987601688,reliability[315]
2.94713126214,reliability[316]
2.94810286414,reliability[317]
2.94731709224,reliability[318]
2.94920244334,reliability[319]
2.94644792054,reliability[320]
2.9505219873,reliability[321]
2.9478257485,reliability[322]
2.95032090655,reliability[323]
2.9506392012,reliability[324]
2.94986734365,reliability[325]
2.94599317028,reliability[326]
2.95181653086,reliability[327]
2.94723276382,reliability[328]
2.94619088867,reliability[329]
2.94666046277,reliability[330]
2.94797577056,reliability[331]
2.94490907123,reliability[332]
2.94794244898,reliability[333]
2.95024017805,reliability[334]
2.94940751104,reliability[335]
2.94844116245,reliability[336]
2.94838647783,reliability[337]
2.94839449833,reliability[338]
2.95185782564,reliability[339]
2.95025098861,reliability[340]
2.94873956759,reliability[341]
2.95152944222,reliability[342]
2.94869417973,reliability[343]
2.94426742121,reliability[344]
2.9799588235,reliability[345]
2.94807150447,reliability[346]
2.94605004648,reliability[347]
2.94623000154,reliability[348]
2.94914736888,reliability[349]
2.94983590297,reliability[350]
2.94681266884,reliability[351]
2.94721345443,reliability[352]
2.95173813751,reliability[353]
2.9456013943,reliability[354]
2.95139161109,reliability[355]
2.9482642767,reliability[356]
2.95106396138,reliability[357]
2.94911952759,reliability[358]
2.95159661059,reliability[359]
2.95114521142,reliability[360]
2.94764456559,reliability[361]
2.9511924754,reliability[362]
2.95148104459,reliability[363]
2.94891601185,reliability[364]
2.95100049653,reliability[365]
2.94737949613,reliability[366]
2.943831993,reliability[367]
2.94819419617,reliability[368]
2.94673341777,reliability[369]
2.94624436992,reliability[370]
2.94949880257,reliability[371]
2.94958415806,reliability[372]
2.94865248178,reliability[373]
2.95138303836,reliability[374]
2.94631370296,reliability[375]
2.94961590176,reliability[376]
2.94653747065,reliability[377]
2.95037991472,reliability[378]
2.94914942984,reliability[379]
2.95013619472,reliability[380]
2.95089776688,reliability[381]
2.94377001905,reliability[382]
2.94823408663,reliability[383]
2.95046162186,reliability[384]
2.95494174865,reliability[385]
2.94944738956,reliability[386]
2.95158015936,reliability[387]
2.94821996336,reliability[388]
2.94802034045,reliability[389]
2.94517898604,reliability[390]
2.95438436061,reliability[391]
2.94924388156,reliability[392]
2.94877519225,reliability[393]
2.94746275282,reliability[394]
2.95223384403,reliability[395]
2.94777808207,reliability[396]
2.95008465156,reliability[397]
2.9492597553,reliability[398]
2.94911263207,reliability[399]
2.94855727272,reliability[400]
2.94755096609,reliability[401]
2.94965450804,reliability[402]
2.94785272076,reliability[403]
2.94693911803,reliability[404]
2.9456009765,reliability[405]
2.94804051474,reliability[406]
2.94858947753,reliability[407]
2.94961084128,reliability[408]
2.94649811299,reliability[409]
2.94880620264,reliability[410]
2.94857203874,reliability[411]
2.95174542473,reliability[412]
2.93526751378,reliability[413]
2.94673247099,reliability[414]
2.75202022861,reliability[415]
2.94612034114,reliability[416]
2.9493452753,reliability[417]
2.94332691983,reliability[418]
2.94784748326,reliability[419]
3.16911865735,reliability[420]
2.94854340407,reliability[421]
2.94407746364,reliability[422]
2.94423254442,reliability[423]
2.94414357101,reliability[424]
2.94462807104,reliability[425]
2.94863614324,reliability[426]
2.9452257403,reliability[427]
2.94868127926,reliability[428]
2.95253590429,reliability[429]
2.94911512318,reliability[430]
2.92316260217,reliability[431]
2.95415710675,reliability[432]
1.77748091559,reliability[433]
2.94666853234,reliability[434]
2.94804967792,reliability[435]
2.94680221917,reliability[436]
2.94905716503,reliability[437]
0.532095391057,bias[0]
0.0549593504029,bias[1]
0.00112176534326,bias[2]
0.375045464682,bias[3]
0.0387905456433,bias[4]
0.506090633941,bias[5]
-0.0356313066264,bias[6]
-0.194484956844,bias[7]
0.00118137018238,bias[8]
0.000210822192669,bias[9]
-0.1214558269,bias[10]
0.0010074743207,bias[11]
-0.17039457142,bias[12]
0.00171064036173,bias[13]
-0.0330433740979,bias[14]
-0.0565163816187,bias[15]
-0.000944887103448,bias[16]
-0.00169638553203,bias[17]
-0.00158350282464,bias[18]
0.374395849541,bias[19]
-6.09755036167e-05,bias[20]
-0.0498453738168,bias[21]
0.00043268064302,bias[22]
0.109521023632,bias[23]
0.0106066542535,bias[24]
0.385504740699,bias[25]
-0.0264554642578,bias[26]
0.00127414358701,bias[27]
-0.000303922448586,bias[28]
0.00668405840878,bias[29]
-0.55296208858,bias[30]
0.000131532958494,bias[31]
-0.0640926271914,bias[32]
0.191458889181,bias[33]
-1.00297667778,bias[34]
-0.223112040505,bias[35]
-0.0161355752016,bias[36]
-0.157468646893,bias[37]
0.0540493046307,bias[38]
-0.607767946588,bias[39]
0.000520257358764,bias[40]
0.00130691940569,bias[41]
0.00139874019836,bias[42]
0.000984884198927,bias[43]
0.360538897587,bias[44]
-0.196597652842,bias[45]
0.126254962468,bias[46]
0.127387344665,bias[47]
0.0278609791641,bias[48]
0.103442979991,bias[49]
0.181441936826,bias[50]
0.135805535481,bias[51]
0.13160932808,bias[52]
0.390909779541,bias[53]
-0.0372671003906,bias[54]
0.0344138320516,bias[55]
-0.000628959987565,bias[56]
-0.293043307472,bias[57]
-0.0159956277436,bias[58]
0.15900977503,bias[59]
0.818450872417,bias[60]
0.365351058268,bias[61]
-0.483861204745,bias[62]
0.0494433744946,bias[63]
0.0124750166746,bias[64]
0.000423048667077,bias[65]
-0.389084023952,bias[66]
0.188817133446,bias[67]
0.0628123316036,bias[68]
0.0801332059111,bias[69]
0.118614040278,bias[70]
-0.00162765804841,bias[71]
0.000212295355068,bias[72]
0.135921752908,bias[73]
0.00102848407402,bias[74]
0.00104228018492,bias[75]
0.00194737158203,bias[76]
-0.000531772320946,bias[77]
0.0363096367022,bias[78]
-0.0356727170178,bias[79]
-0.0854152026781,bias[80]
0.00104971040831,bias[81]
0.000161163401194,bias[82]
0.146578968177,bias[83]
0.766110293913,bias[84]
0.127965345898,bias[85]
0.000232869775806,bias[86]
-0.111430879319,bias[87]
0.00021249472508,bias[88]
0.000212931377698,bias[89]
-0.0011333237092,bias[90]
0.302754028094,bias[91]
0.00418754576087,bias[92]
-0.000995200418545,bias[93]
0.00109357490848,bias[94]
0.000438084473987,bias[95]
-0.0448491711144,bias[96]
0.453356995389,bias[97]
-0.185204971482,bias[98]
0.369817732806,bias[99]
-0.00145169249301,bias[100]
-0.265989713641,bias[101]
0.000439608402201,bias[102]
0.32162695161,bias[103]
0.000288420493714,bias[104]
0.00273732526649,bias[105]
0.232204556599,bias[106]
0.328798639201,bias[107]
0.19249436001,bias[108]
0.201858047031,bias[109]
0.156479409744,bias[110]
-0.271198078644,bias[111]
-7.16575646075e-05,bias[112]
0.441225796903,bias[113]
0.106037290345,bias[114]
0.0903928421729,bias[115]
0.00127234304879,bias[116]
0.00892837931773,bias[117]
0.176521875008,bias[118]
0.000430646859784,bias[119]
0.301729566937,bias[120]
-0.00421991022397,bias[121]
0.0807824458193,bias[122]
0.205744458022,bias[123]
0.142920318427,bias[124]
-0.110363903313,bias[125]
-0.000712888072946,bias[126]
0.145517081898,bias[127]
0.306073749758,bias[128]
-0.345338464548,bias[129]
0.000573124196121,bias[130]
0.103244648954,bias[131]
0.0569744719836,bias[132]
-0.629246695087,bias[133]
-0.152822295717,bias[134]
0.287553734236,bias[135]
-0.0019014757771,bias[136]
-0.000423827720188,bias[137]
0.0151359959988,bias[138]
0.000270072991728,bias[139]
-0.217627034547,bias[140]
-0.00162097473261,bias[141]
-0.000829904761929,bias[142]
-0.000412981036191,bias[143]
-0.139966277166,bias[144]
0.159672591728,bias[145]
0.000260428555087,bias[146]
-0.00168769687596,bias[147]
0.000869818214761,bias[148]
0.00113700794891,bias[149]
0.105546142836,bias[150]
0.00118197946441,bias[151]
0.000266153893589,bias[152]
0.491849299775,bias[153]
-0.168330113786,bias[154]
